job_id,title,company,location,description,tags,platform,date_posted,salary_min,salary_max,source_type
2204,Junior Data Analyst,Apple,Remote,"Join us as a Junior Data Analyst and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: data pipeline, sql, golang, excel, bash. Nice to have: mysql, snowflake, matlab.","data pipeline, sql, golang, excel, bash",Glassdoor,2026-02-18,49000.0,82000.0,synthetic
2205,Data Science Manager,eBay,"Vancouver, Canada","We're seeking an experienced Data Science Manager to build and scale our analytics capabilities. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: pyspark, generative ai, prompt engineering, postgres, etl. Nice to have: clustering, redshift, forecasting.","pyspark, generative ai, prompt engineering, postgres, etl",Glassdoor,2026-02-25,126000.0,198000.0,synthetic
2206,Machine Learning Engineer,Stripe,"Austin, TX","We are looking for a Machine Learning Engineer to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: linux, deep learning, neural networks, data analysis, embeddings. Nice to have: kubernetes, data science, statistical analysis.","linux, deep learning, neural networks, data analysis, embeddings",Monster,2026-04-27,126000.0,218000.0,synthetic
2207,Senior Research Scientist,Apple,Remote,"Our company is hiring a Senior Research Scientist to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: embeddings, regression, c#, deep learning, forecasting. Nice to have: classification, openai, rust.","embeddings, regression, c#, deep learning, forecasting",LinkedIn,2026-01-23,150000.0,256000.0,synthetic
2208,Staff Analytics Engineer,DataForge Inc,"San Francisco, CA","As a Staff Analytics Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: javascript, r, hadoop, airflow, matlab. Nice to have: spark, mongodb, sql.","javascript, r, hadoop, airflow, matlab",Glassdoor,2025-10-13,169000.0,276000.0,synthetic
2209,Senior Statistician,McKinsey & Company,"Hyderabad, India","Join us as a Senior Statistician and help shape how we use data across the organization. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: large language models, regression, classification, tableau, statistics. Nice to have: c++, anomaly detection, fine-tuning.","large language models, regression, classification, tableau, statistics",Indeed,2025-11-17,35000.0,59000.0,synthetic
2210,Business Analyst,Cisco,"Boston, MA","Join us as a Business Analyst and help shape how we use data across the organization. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: dbt, postgres, rag, pyspark, hadoop. Nice to have: kafka, google sheets, unsupervised learning.","dbt, postgres, rag, pyspark, hadoop",LinkedIn,2025-09-30,75000.0,121000.0,synthetic
2211,Junior Data Scientist,Snowflake,"Seattle, WA","We are looking for a Junior Data Scientist to join our growing data team. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: scipy, statistics, feature engineering, nlp, generative ai. Nice to have: large language models, hypothesis testing, nltk.","scipy, statistics, feature engineering, nlp, generative ai",LinkedIn,2026-02-14,82000.0,142000.0,synthetic
2212,Staff Analytics Engineer,Cisco,"Denver, CO","We are looking for a Staff Analytics Engineer to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: mongodb, pyspark, r, c#, dbt. Nice to have: bigquery, databricks, spark.","mongodb, pyspark, r, c#, dbt",Glassdoor,2025-11-16,169000.0,276000.0,synthetic
2213,Lead Data Scientist,SAP,"New York, NY","Join us as a Lead Data Scientist and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: model deployment, spacy, scikit-learn, streamlit, sql. Nice to have: c#, reinforcement learning, langchain.","model deployment, spacy, scikit-learn, streamlit, sql",LinkedIn,2026-06-11,153000.0,266000.0,synthetic
2214,Senior Research Scientist,Spotify,"Chicago, IL","Our company is hiring a Senior Research Scientist to help drive data-informed decisions. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: classification, llms, regression, clustering, reinforcement learning. Nice to have: pandas, scala, gradio.","classification, llms, regression, clustering, reinforcement learning",LinkedIn,2026-01-27,172000.0,295000.0,synthetic
2215,Lead Data Science Manager,CVS Health,"Dublin, Ireland","We're seeking an experienced Lead Data Science Manager to build and scale our analytics capabilities. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: mysql, pyspark, supervised learning, experiment design, fine-tuning. Nice to have: redshift, d3.js, data science.","mysql, pyspark, supervised learning, experiment design, fine-tuning",Monster,2025-11-09,157000.0,246000.0,synthetic
2216,Principal Data Engineer,Best Buy,"Austin, TX","We're seeking an experienced Principal Data Engineer to build and scale our analytics capabilities. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: lambda, c++, gcp, mongodb, python. Nice to have: rest api, kafka, typescript.","lambda, c++, gcp, mongodb, python",LinkedIn,2026-01-28,195000.0,332000.0,synthetic
2217,AI Engineer,Dell Technologies,"Atlanta, GA","We are looking for a AI Engineer to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: llms, computer vision, github actions, opencv, s3. Nice to have: hugging face, huggingface, generative ai.","llms, computer vision, github actions, opencv, s3",LinkedIn,2025-08-15,132000.0,224000.0,synthetic
2218,Senior Research Scientist,SAP,"Pune, India","Our company is hiring a Senior Research Scientist to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: supervised learning, unsupervised learning, streamlit, scikit-learn, pytorch. Nice to have: bash, keras, anomaly detection.","supervised learning, unsupervised learning, streamlit, scikit-learn, pytorch",LinkedIn,2026-07-29,52000.0,90000.0,synthetic
2219,Senior Data Engineer,Cohere Health,"Amsterdam, Netherlands","Join us as a Senior Data Engineer and help shape how we use data across the organization. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: airflow, mysql, bash, sql, postgresql. Nice to have: javascript, mongodb, s3.","airflow, mysql, bash, sql, postgresql",Glassdoor,2026-06-18,100000.0,170000.0,synthetic
2220,Junior MLOps Engineer,Cohere Health,Remote,"We're seeking an experienced Junior MLOps Engineer to build and scale our analytics capabilities. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: microservices, scikit-learn, hugging face, dbt, streamlit. Nice to have: xgboost, keras, huggingface.","microservices, scikit-learn, hugging face, dbt, streamlit",LinkedIn,2026-05-08,82000.0,139000.0,synthetic
2221,Senior Data Analyst,Netflix,"Bangalore, India","Join us as a Senior Data Analyst and help shape how we use data across the organization. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: r, postgresql, typescript, superset, spark. Nice to have: mysql, python, kafka.","r, postgresql, typescript, superset, spark",Monster,2025-08-26,28000.0,48000.0,synthetic
2222,Junior AI Engineer,Microsoft,"New York, NY","Our company is hiring a Junior AI Engineer to help drive data-informed decisions. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: neural networks, machine learning, fastapi, microservices, opencv. Nice to have: embeddings, large language models, scikit-learn.","neural networks, machine learning, fastapi, microservices, opencv",Monster,2026-01-18,99000.0,168000.0,synthetic
